i:0,	 t1-t2: 10-14,	 link control: False,	 other obs: (),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:218,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:219,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:220,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:221,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:222,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:223,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:224,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:225,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:226,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:227,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:228,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:229,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:230,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:231,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:232,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:233,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:234,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:235,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:236,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:237,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:238,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:239,	 t1-t2: 10-14,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:240,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:241,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:242,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:243,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:244,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:245,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:246,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:247,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:248,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:249,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:250,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:251,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:252,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:253,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:254,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:255,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:256,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:257,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:258,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:259,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:260,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:261,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:262,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:263,	 t1-t2: 22-26,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:264,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:265,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:266,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:267,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:268,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:269,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:270,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:271,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:272,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:273,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:274,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:275,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:276,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:277,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:278,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:279,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:280,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:281,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:282,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:283,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:284,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:285,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:286,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:287,	 t1-t2: 22-26,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:288,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:289,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:290,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:291,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:292,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:293,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:294,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:295,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:296,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:297,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:298,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:299,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:300,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:301,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:302,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:303,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:304,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:305,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:306,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:307,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:308,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:309,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:310,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:311,	 t1-t2: 34-38,	 link control: False,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:312,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:313,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:314,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:315,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:316,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:317,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:318,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:319,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'Al'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:320,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:321,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:322,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:323,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:324,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:325,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:326,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:327,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Carbon', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
i:328,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: -,	 depth of cultivation: -
i:329,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: -,	 depth of cultivation: -
i:330,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: no,	 depth of cultivation: -
i:331,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: no,	 depth of cultivation: -
i:332,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: -
i:333,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: -
i:334,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: any,	 cultivated: any,	 depth of cultivation: any
i:335,	 t1-t2: 34-38,	 link control: True,	 other obs: ('Al', 'ECEC'),	 limed: bound,	 cultivated: bound,	 depth of cultivation: any
